# Constructed from biom file
#OTU ID	MB1	IM2	MM2	MB2	NEB1	IB2	NEM2	IM1	MM1	NEM1	NLB1	IB1	NLB2	NEE2	NLM2	IE2	NLM1	NLE2	IE1	NEB2	NLE1	ME2	ME1	NEE1
ce5e437b74a992aace55430d3f6d305e05176f40	0.0	1.0	0.0	0.0	1.0	0.0	1.0	2.0	0.0	1.0	1.0	1.0	3.0	5.0	0.0	5.0	1.0	3.0	0.0	4.0	5.0	0.0	0.0	9.0
85b1cb8a5abc00b37e72b78546594a345c735cee	1.0	4.0	4.0	1.0	2.0	1.0	2.0	0.0	0.0	2.0	0.0	2.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	4.0	0.0	0.0	2.0	1.0
8e22e66c7199c1c4972c280124efcb566b3c5fb3	2.0	4.0	2.0	0.0	0.0	2.0	1.0	5.0	2.0	2.0	1.0	1.0	2.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	2.0	4.0	0.0	0.0
ca8eb5d823c562b22fd4db3d3eb1451d6d387beb	0.0	1.0	1.0	0.0	0.0	0.0	0.0	4.0	1.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cdeecec704fd63d496a684d05f07049ad7021f3d	0.0	13.0	5.0	0.0	0.0	0.0	1.0	9.0	3.0	6.0	0.0	1.0	0.0	0.0	5.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
50a908565fb9d8707af3f5ffe77036f88f28d174	1.0	7.0	0.0	5.0	1.0	2.0	0.0	1.0	1.0	2.0	1.0	0.0	2.0	0.0	0.0	2.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
d29a427de9ce704eda5c93aba78f5c1524d56245	0.0	0.0	0.0	6.0	0.0	3.0	0.0	7.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	8.0	0.0	2.0	2.0	0.0	1.0	12.0	6.0	0.0
68605f002473699cba3a2d38fa18877f1bd12534	0.0	8.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	6.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1976330d99329be587fa7724227663a92f2127b4	1.0	3.0	1.0	0.0	1.0	0.0	3.0	0.0	0.0	12.0	3.0	4.0	7.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0
25461c2b5519621e0a035d0b71314ce84ed75d6f	0.0	19.0	0.0	0.0	0.0	0.0	0.0	7.0	4.0	4.0	0.0	0.0	0.0	0.0	8.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5afefc46081717af6745bf68f22d7304c8dff3cc	1.0	0.0	0.0	5.0	2.0	3.0	4.0	2.0	1.0	1.0	1.0	1.0	3.0	4.0	2.0	0.0	1.0	0.0	0.0	3.0	1.0	1.0	1.0	3.0
ed20787eecf6fe2c5f7eedd9858df42fdaf6564f	0.0	4.0	0.0	0.0	5.0	3.0	1.0	2.0	0.0	0.0	2.0	2.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	1.0
5ebc5b3e8d4b95b9b598cbd5c51a48e5647f702f	0.0	0.0	0.0	0.0	11.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	8.0
806220034e094c3e85e07f01969f031da71a1454	0.0	4.0	0.0	0.0	0.0	0.0	3.0	3.0	2.0	6.0	0.0	0.0	0.0	0.0	1.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
85de0d28998e9753565aca606f1dcc4fb23ea4cc	0.0	7.0	0.0	4.0	0.0	0.0	2.0	6.0	0.0	1.0	0.0	2.0	0.0	0.0	5.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0
1afa753a05ebccb286916f652b40857dbe6dd883	1.0	0.0	0.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	2.0	0.0	2.0	0.0	0.0	2.0	3.0	0.0	1.0
868a0ae1abf4bc22366b1bd8241de67d3c008b0e	1.0	0.0	2.0	1.0	0.0	3.0	0.0	5.0	0.0	0.0	1.0	6.0	1.0	0.0	2.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
a61817bcd322aa25f0c1e35bdda61096fa459e07	0.0	3.0	0.0	0.0	0.0	0.0	1.0	5.0	4.0	8.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
19dbae675b5aa4cc6bb0a1b160e480dce270112a	0.0	7.0	1.0	1.0	0.0	0.0	2.0	5.0	1.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7e92083e0194bca93daf667bd3a34edb3f670f96	0.0	6.0	1.0	0.0	0.0	0.0	5.0	8.0	3.0	6.0	0.0	0.0	0.0	1.0	5.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
469ed0974769370e94a0f76557db07e9ca7b431b	0.0	9.0	3.0	1.0	0.0	0.0	2.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	4.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48b6d09f91763c06fc54a54af13573e0523edc88	0.0	5.0	4.0	1.0	0.0	0.0	1.0	2.0	0.0	6.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
aedb9e8ebc859c5914612057f692f4c9a5ad9ba5	1.0	19.0	3.0	0.0	0.0	0.0	3.0	14.0	8.0	4.0	0.0	0.0	0.0	0.0	10.0	0.0	3.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0
06385d5fa9d74406fc18160a4b709aeed81472ff	7.0	0.0	2.0	5.0	0.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
9ceef6a2ca8048bda8f2f84fbbacc6dbfd6def39	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	2.0	0.0	5.0	0.0	0.0	4.0	2.0	1.0	1.0
bc520450fb6500d32a1ef9b449d8cdd59eaa750c	0.0	2.0	0.0	0.0	0.0	0.0	1.0	4.0	2.0	7.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
84cc81089476edd4314f84f24c9be665b92a2d19	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	2.0	0.0	5.0	0.0	1.0	9.0	1.0	6.0	1.0
3cdb162dea0c61bc6ae3079281a3dd50ca99e128	0.0	6.0	1.0	1.0	0.0	0.0	1.0	12.0	1.0	3.0	0.0	0.0	0.0	0.0	12.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4a8d48e92be81d44596d203439b723c943319c96	0.0	11.0	0.0	0.0	1.0	0.0	1.0	7.0	1.0	7.0	0.0	0.0	0.0	0.0	13.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0f07329b4d52d62c9723f8afe21cca9ee19aef46	0.0	3.0	0.0	0.0	7.0	0.0	3.0	4.0	0.0	1.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4e38afd09c2761029d6a7c41308a77764211a103	0.0	6.0	1.0	0.0	2.0	2.0	8.0	4.0	1.0	11.0	0.0	0.0	0.0	0.0	4.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
0a7aa58a889ad143b0b9fee18c940ed2dcd9969a	3.0	0.0	16.0	1.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0
ec13840bdaee72a72f7a176a7f4f2deab2fb3269	1.0	23.0	3.0	0.0	1.0	0.0	5.0	9.0	5.0	9.0	0.0	0.0	1.0	0.0	3.0	0.0	4.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
1f8823fa35c83e3bfc2b7f729533163532a533f4	2.0	2.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	1.0	2.0	1.0	1.0	1.0	0.0	0.0	1.0	2.0	0.0	1.0	0.0	3.0	1.0	0.0
a3fa355d6e44444ea72146e415ed6d2a1b732341	0.0	2.0	2.0	0.0	0.0	0.0	7.0	2.0	1.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4159fbed23c8fce8227d0f47bf9d8f8066d728e0	0.0	7.0	1.0	0.0	0.0	1.0	3.0	9.0	8.0	3.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
4c36da4b9b6d7f7f8a541e6511cd61450274bba7	0.0	3.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	2.0	0.0	14.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0
af421c84f1587762cf2f8fc64d3b1ffc200d9106	2.0	6.0	0.0	0.0	0.0	6.0	0.0	6.0	2.0	3.0	1.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7263476573044001d8c32d238fa4f67370d3b6d6	0.0	6.0	4.0	0.0	0.0	0.0	2.0	5.0	6.0	4.0	0.0	0.0	0.0	0.0	8.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
6a49f5a11895c2309d72347278cdd53f361d1622	0.0	2.0	0.0	1.0	0.0	2.0	1.0	3.0	0.0	0.0	0.0	0.0	4.0	1.0	5.0	1.0	3.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
f59178a9f6076a72678a53df63c814a08ff4aa23	0.0	6.0	1.0	0.0	3.0	0.0	3.0	7.0	1.0	3.0	0.0	0.0	0.0	0.0	4.0	0.0	2.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0
f074352407447f7a9341c27b4ce42aa1aef65662	1.0	2.0	1.0	0.0	0.0	0.0	1.0	7.0	2.0	3.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6a333e34d2c81b34771c9f3726bbd4d8d7c27bff	0.0	7.0	0.0	0.0	0.0	0.0	1.0	3.0	3.0	4.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b5ac3a8579830495a196fd3a4fb5107798c6b66c	0.0	4.0	1.0	0.0	0.0	0.0	0.0	8.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8df54f8950699659c6135981eaa483c097dc19f8	0.0	3.0	3.0	0.0	1.0	0.0	0.0	4.0	2.0	2.0	0.0	0.0	0.0	0.0	4.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7b7ea895b83d0b8bf599f4d3a5e3f961232a096a	0.0	5.0	1.0	0.0	0.0	0.0	3.0	4.0	4.0	5.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d25b1d91e074001cda67a153cc9d7d447828d4eb	0.0	8.0	0.0	0.0	0.0	7.0	0.0	3.0	0.0	0.0	0.0	4.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
c3dfd29d0f0e81717a0179ba26453adff21df832	1.0	11.0	0.0	0.0	0.0	0.0	5.0	4.0	3.0	7.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
76f2286d0c8906c2f7cabddf16bbd646d2b1b1a5	0.0	5.0	1.0	0.0	0.0	0.0	3.0	2.0	1.0	6.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
75174495b277610c8232d7fbc5028f7d43012c73	0.0	4.0	0.0	0.0	0.0	0.0	1.0	2.0	3.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ff07c08272ef37bc6beb955623c918f87adcaba5	0.0	7.0	6.0	0.0	0.0	1.0	7.0	5.0	4.0	20.0	0.0	0.0	0.0	1.0	6.0	0.0	2.0	0.0	1.0	2.0	0.0	1.0	0.0	0.0
2600617f62d4b0eca8d27afa94bb72b78f0a0c43	0.0	9.0	3.0	0.0	1.0	1.0	2.0	2.0	2.0	2.0	1.0	3.0	0.0	0.0	4.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39fb9cf8a15065d1e1c897085a47adfe2b52d057	0.0	5.0	4.0	0.0	0.0	0.0	3.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dbb2d5bea3d692043828c578dd88393bce4d72c5	0.0	7.0	1.0	0.0	0.0	0.0	1.0	2.0	5.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
ea67928fa00e27d367b46e152f15a71ff9d37d4b	0.0	6.0	0.0	0.0	0.0	0.0	3.0	5.0	2.0	3.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
eaf509c7fa33fa0d54ffb2640899418a5e316695	2.0	1.0	1.0	2.0	0.0	1.0	0.0	2.0	0.0	0.0	2.0	0.0	2.0	0.0	3.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
addb3c4723977dcfaf2fbb798854aca72eef809d	1.0	4.0	3.0	0.0	0.0	0.0	0.0	3.0	5.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41a489c39f4a2d54a34dbf6246691dbc955fc566	0.0	3.0	2.0	0.0	0.0	0.0	4.0	3.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2270d8ef2bdb360a00c5f215a5ae7d6a03dfffa3	2.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	1.0	0.0	0.0	2.0	1.0	2.0	1.0	0.0	0.0	1.0	0.0	1.0	5.0	2.0	0.0	1.0
7babf0357caed21d06e4159f5d4a821bce7ec78b	3.0	0.0	8.0	0.0	0.0	0.0	1.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
2816dbe79632696329823de7e79b0514b187a791	0.0	6.0	1.0	1.0	3.0	0.0	1.0	4.0	0.0	2.0	0.0	0.0	1.0	2.0	2.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	4.0
44b6a9ad8f6ac01d8404866baa4310d17e544ac4	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	1.0	3.0
b95cbf29da6a7564e4a899bc540d6917ba27406e	0.0	1.0	0.0	0.0	0.0	0.0	1.0	2.0	2.0	11.0	0.0	0.0	1.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2e37e7f979bdfe9c27b515be9a58b19c31ea1a34	0.0	10.0	0.0	1.0	3.0	0.0	5.0	5.0	2.0	13.0	2.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
208ae188856875b37400114f879ad818922690bf	0.0	2.0	0.0	7.0	1.0	3.0	0.0	1.0	0.0	0.0	0.0	2.0	3.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0
3579c4d15ca297f272f054ff7f245984a893759c	0.0	1.0	1.0	0.0	0.0	2.0	2.0	2.0	1.0	0.0	2.0	2.0	3.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
4b6d279b03172e20d67dd6053818aaf9c53ce9af	0.0	1.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	5.0	0.0	1.0	3.0
b28c08abe8bd391550ffe967ccdd0a309edae938	0.0	6.0	1.0	0.0	0.0	0.0	2.0	5.0	2.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3ce811f340bf8c4fec0913f93fc1655b3e6ff1e4	0.0	13.0	6.0	1.0	0.0	2.0	2.0	6.0	1.0	5.0	0.0	1.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
759c683520c0f20e5ab80ebf85a79876cf53778c	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	2.0	0.0	0.0	2.0	1.0	0.0	5.0	3.0	0.0	1.0	0.0	2.0	1.0
1ca44db85b3dfb590e4bbf72df38e49bf56c2a8e	0.0	4.0	2.0	0.0	0.0	0.0	3.0	6.0	1.0	2.0	0.0	0.0	0.0	0.0	7.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c016212d8f95a1002fa12ca76374019b9ef49563	0.0	3.0	0.0	0.0	0.0	0.0	2.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8974c8e82a95af75a6317aaf31532cab30bf1093	0.0	8.0	0.0	0.0	0.0	1.0	6.0	5.0	2.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4777d3e97003979d43975f9374a4b97393c290be	0.0	0.0	0.0	0.0	0.0	0.0	6.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
15ef0b01570975938420ed7de7dde6d3dbf82593	0.0	2.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	4.0	0.0	0.0	0.0	0.0	4.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0ec3c29c782e774733987677a560dbc27d36258e	4.0	6.0	0.0	0.0	0.0	0.0	1.0	5.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a87b3fcb339e6034c72bdfee3193e5dee19abb4b	2.0	3.0	1.0	3.0	1.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	2.0	0.0	3.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
8042cdc03ee6d0dd00ef3c43cc9b6cc6860f299b	0.0	6.0	5.0	1.0	0.0	0.0	1.0	12.0	3.0	11.0	1.0	1.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d7f103177b900142a7f9dd4c1db27a64e756ad44	2.0	1.0	1.0	3.0	0.0	1.0	2.0	1.0	1.0	0.0	1.0	0.0	3.0	0.0	1.0	5.0	1.0	2.0	0.0	3.0	4.0	4.0	3.0	1.0
b031d6945899f7e02c070e6eff107260ddcb6479	0.0	10.0	2.0	0.0	0.0	0.0	1.0	4.0	1.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ac8f604e7b7c35c89cc92477c2b15070b52e8eb1	0.0	3.0	2.0	1.0	2.0	1.0	0.0	1.0	4.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
197678969683b7bad3943d9aeb9b83f2fb9f7075	1.0	0.0	0.0	0.0	3.0	0.0	4.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0
e75ddde561a0e038f9c5d59be2508b0c25d36266	0.0	1.0	0.0	0.0	2.0	0.0	1.0	2.0	0.0	1.0	1.0	0.0	2.0	2.0	2.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	3.0
16e1dd2b40fa1391d7894440f63067c9733a6d95	0.0	1.0	1.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	5.0	0.0	0.0	4.0	0.0	0.0	0.0
440636b4f41142d6085dcb0134b7723b89e4c6ef	1.0	3.0	3.0	0.0	0.0	1.0	2.0	0.0	1.0	6.0	0.0	0.0	0.0	0.0	4.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
941e332a4e89a81abd3692f2d9c1db405ce4138b	0.0	1.0	0.0	0.0	0.0	2.0	0.0	1.0	2.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	5.0	0.0	0.0	1.0	0.0	1.0	1.0
bfb7b70cdce99dc03dd2114475206d5094cc0e51	0.0	2.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	2.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
5bbb8ffee3d861f17ccf0c7904f139a17e063b10	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	5.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d2dcb545cc7690b4126f4aded344fa6e1dc02ee4	0.0	2.0	1.0	2.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	2.0	1.0	0.0
ef2489c39890f344c09add6c56ccd463a4a9b052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
6ce95da853a5d9653c3e840b0a62eec499aa397d	0.0	5.0	0.0	1.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	1.0
221fab74f5d29c5b8cea7fd31a890e5ccf121b5d	0.0	1.0	0.0	0.0	0.0	0.0	5.0	6.0	2.0	4.0	0.0	0.0	0.0	0.0	7.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
36d2332ffd5a4fcab5c5546c73170d8e9ebe87de	0.0	4.0	0.0	0.0	1.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ee30eb6cbe34380a90fa0e5bee21ea2692c8a0b0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	5.0	0.0	9.0	2.0	0.0	2.0	5.0	2.0	2.0
d90c4d19ef25e6bfb588298bdafd1be02493d0cc	0.0	2.0	0.0	0.0	0.0	2.0	0.0	2.0	1.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
af19ff71ba5a27f3123df88c3eaf02edfdb45843	0.0	3.0	1.0	2.0	0.0	2.0	0.0	3.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0
73f8b6a145ddaabf352a2cd15b4058d2506d635f	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
1234f41bb527e6ade5f86b353e874a0edc959723	0.0	2.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9be89fb0ffc26b259f2e9ab836f476a76a354a2d	1.0	6.0	2.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5dfb6ed44c602951c7e08fcb812dd92a998a7779	0.0	5.0	0.0	1.0	0.0	4.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dba93a6e16821c73ab92f9b34caf2d44a090eb89	0.0	7.0	4.0	0.0	0.0	0.0	2.0	5.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8f5b5b92068208f5510cc8b4055ff70643363793	0.0	5.0	2.0	0.0	0.0	0.0	1.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a12b2bf91f4e151d5a8ae2ac08e36c8636c20cc9	0.0	5.0	0.0	2.0	1.0	0.0	1.0	3.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2da7940fbb131848123e9d7bb2030f403c7a54f4	0.0	8.0	1.0	0.0	0.0	0.0	1.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2e913b68b9182521b74675c2e31598040a271353	0.0	5.0	1.0	0.0	0.0	0.0	0.0	4.0	2.0	3.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0
31b08744476c355b639e7edb60daf2706d985fe5	0.0	8.0	0.0	0.0	0.0	1.0	2.0	0.0	2.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9d3d7075a257749cc2f855c8d39e5fe583dc1bda	1.0	3.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	3.0	1.0	0.0
d6a032498ed666c8337e49b42801f34833bbe4d1	0.0	1.0	5.0	3.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
366b347d5d7256f65bd623860f87e70ede14477d	0.0	2.0	1.0	0.0	0.0	0.0	3.0	3.0	0.0	2.0	0.0	1.0	0.0	1.0	4.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
0bbd98f006760a03c220911a853e4222841808df	1.0	1.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0
ae36ade13eb07886a6737abff50d271d0f55c750	0.0	2.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0
7de9fdb498145b7e751e1c3dbdbbc0f9d24cc255	0.0	1.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	5.0
