"","logFC","logCPM","LR","PValue","FDR"
"Bra024913",-0.763233241357536,3.05891295120356,10.2580698483384,0.00136087987276779,0.0035169233185055
"Bra022531",0.593243826945494,5.00820782924704,10.2574373202726,0.0013613465545504,0.00351775111193036
"Bra041115",-0.863258006999063,4.75223254291935,10.2533279873761,0.00136438238491938,0.00352521675329525
"Bra000410",-0.625224670747352,4.41185820909944,10.2530365050022,0.00136459798195744,0.00352539480795067
"Bra033946",-1.13422207196661,1.41449391394946,10.2492217678873,0.00136742276111587,0.00353231283756005
"Bra025231",-0.819136813386263,2.62092201896764,10.2424616703211,0.00137244310193134,0.00354490032367735
"Bra008609",0.689465557864124,3.53709538517097,10.2415008887035,0.00137315813279903,0.00354636606100279
"Bra007635",1.07981819913774,2.65117354567968,10.2399475850553,0.00137431492697191,0.00354897227407789
"Bra027227",-0.541207904144048,5.15968324951642,10.2308297536944,0.00138112518399225,0.00356617562011923
"Bra011807",-0.967113669616702,1.74237849726838,10.2291224952889,0.00138240415571049,0.00356909458355848
"Bra002158",0.634715789335129,3.74836432756241,10.2262294871564,0.00138457415535733,0.00357431313102664
"Bra018141",0.53675448552312,5.26362494371673,10.2257207454705,0.00138495611083598,0.0035749151721439
"Bra031957",-0.867736979132651,2.30619302567633,10.222780184745,0.00138716593005775,0.0035802347468866
"Bra000348",-1.98601860371897,2.82269918715102,10.2202628477394,0.00138906053424096,0.00358473970578194
"Bra027578",0.88757852030911,2.36839827606474,10.2199259800293,0.00138931426708804,0.00358500956572836
"Bra012279",-0.591641645666563,6.96588466893679,10.2194721038153,0.00138965620636336,0.00358550695262876
"Bra035636",0.704601441626893,2.93003888028903,10.2184156049025,0.00139045247691862,0.00358717634502599
"Bra025803",1.03854264164273,1.77879394842647,10.2179847197251,0.00139077736250613,0.00358762940114546
"Bra008789",-0.983575543230812,1.98472013876821,10.2164836307369,0.00139190977755552,0.00359016522792116
"Bra016172",0.676355985106811,4.82769127486044,10.213920533582,0.0013938455252096,0.00359477233103204
"Bra023483",0.469442181965353,6.28681361553327,10.2131680655999,0.0013944143347745,0.00359585344656333
"Bra015014",0.915776922662474,1.98333657711313,10.2038812698611,0.00140145383747759,0.00361361887457744
"Bra005573",-0.591696833430202,4.07895471880497,10.2009870084235,0.00140365506810164,0.00361890644783896
"Bra023953",0.514953828748395,6.88698727226582,10.1983526125098,0.00140566170102702,0.00362369122841182
"Bra029944",0.510672112300275,5.04324878594136,10.1942667820519,0.00140877964618634,0.003631339555603
"Bra016673",0.447540943587574,5.50397296289136,10.1923172562261,0.00141026981890542,0.00363479086622764
"Bra006641",-0.733319269726126,6.23365559362787,10.1911975122342,0.00141112644693124,0.00363660873102568
"Bra040919",0.804984205066405,3.5090386995786,10.1860625832119,0.00141506152956251,0.00364635882936693
"Bra024912",-0.474970526522345,5.83430757325701,10.1847327363489,0.00141608244956823,0.00364859836973873
"Bra007907_Bra007908_Bra007909",-1.20910103670051,4.62114623472804,10.1841194656726,0.0014165535071064,0.00364942083715246
"Bra011871",0.664690790414466,5.45743019317112,10.1838165453082,0.00141678624091116,0.00364962920836643
"Bra035939",0.71021130200014,4.94017756658336,10.1774740498596,0.00142166808339331,0.00366181231553689
"Bra026962",0.615033186746556,4.37285098620918,10.1729129824115,0.00142518927889793,0.00367048854790323
"Bra015805",0.555834149084312,5.51420793046534,10.1721954903861,0.00142574399408247,0.00367152374946728
"Bra009250",0.470004431848043,5.67400753756206,10.1710929237124,0.0014265968484504,0.00367332640407722
"Bra018580",0.44485411534788,5.2294171025864,10.1699292508447,0.00142749752980275,0.00367525180838558
"Bra015864",1.00176680132114,2.91987813632222,10.1696548915027,0.00142770996745482,0.00367540502975677
"Bra040179",0.898222863521941,3.47505807433355,10.1689932893,0.00142822238064204,0.0036763303733909
"Bra003160",0.63984541256369,4.43234389486071,10.1682166110537,0.00142882415823602,0.0036774855235644
"Bra016192",-1.23269206216265,4.77017318073166,10.1657694080404,0.00143072195348246,0.00368197573937225
"Bra005117",-0.951835248331276,2.07569841128371,10.1644094830617,0.0014317776723848,0.00368429813469982
"Bra016860",-0.999585870784258,5.03160941609358,10.1589362550651,0.00143603455760111,0.00369485649902421
"Bra032012",0.521830205325864,5.07907606384239,10.1578468464954,0.0014368833894918,0.00369664476376001
"Bra012823",-0.618452681702247,3.59779563018229,10.1573120436963,0.00143730027641632,0.00369732150737342
"Bra000929",0.682432738930564,5.07554214160571,10.1551505226259,0.0014389864631665,0.00370126291264381
"Bra031201",-0.69439170870552,3.28717205676155,10.154541540044,0.0014394618875692,0.00370208956723791
"Bra006915",-0.484338407994002,6.24906147799357,10.152454754098,0.00144109221951159,0.00370588598370871
"Bra018214",-0.493607863179064,6.12662464887406,10.1495092352274,0.00144339663168901,0.00371141485460722
"Bra006970",0.565325356061139,4.23378937032516,10.1479981997671,0.00144458023046995,0.00371406089635374
"Bra010258",0.999364070144814,1.93694535311363,10.146567311149,0.00144570195591558,0.00371654731077924
"Bra021265",-1.77352455139658,0.982619463725039,10.1454785028265,0.00144655610308122,0.0037183453883908
"Bra000972",-0.473648775715625,6.08750901756865,10.1437942926939,0.00144787833705034,0.00372134616112371
"Bra000456",0.647523839417738,3.74208236878008,10.1426139337633,0.00144880573854976,0.00372333159969043
"Bra035271",2.07543732980496,1.50138372325315,10.1419955740369,0.00144929182044114,0.00372418257377123
"Bra009970",-0.705887721987728,4.43221508800597,10.1367352360174,0.00145343356453278,0.00373432316861995
"Bra001508",1.04268498739204,1.7339026854831,10.1365890221208,0.00145354885755345,0.00373432316861995
"Bra002406",0.785978084043376,3.35551916438986,10.1362007478127,0.0014538550657263,0.00373471062950682
"Bra102731",1.02263263724547,2.19782263169448,10.1319774335035,0.00145718995734377,0.00374287735757189
"Bra030805",-0.653672262944314,3.79703447593916,10.126542353847,0.00146149310696967,0.00375352910161455
"Bra036227",-0.482310840284228,5.2063799878177,10.1260365449411,0.00146189422811389,0.00375415812356974
"Bra021152",-1.01560314796046,5.14901951775013,10.1248412575942,0.00146284256871951,0.00375619212570563
"Bra023702",0.544363536409981,6.03100346954095,10.1235720792351,0.0014638502163482,0.00375837796172553
"Bra036929",-0.571363092625437,4.99740974677277,10.120519657275,0.00146627652587419,0.00376420530045505
"Bra037098",0.808214176969526,3.7894730899911,10.1158165961981,0.00147002286915305,0.00377341980532141
"Bra010941",0.656206924622438,4.43764433394741,10.1151529538161,0.00147055229022322,0.00377437566672627
"Bra004810",-1.41057236215831,8.74862830080214,10.1092483009861,0.00147527123964291,0.00378575193691556
"Bra011196",2.41034560971107,3.34844971685734,10.109049847971,0.00147543010771935,0.00378575193691556
"Bra033053",-0.465013089997809,5.24025995057864,10.1090160047944,0.00147545720200915,0.00378575193691556
"Bra040984",-0.442471899752564,4.9138314051415,10.1078194584808,0.00147641546116083,0.00378780627599696
"Bra013523",0.902427351117146,3.89655195820757,10.1049225644418,0.00147873806170067,0.00379336007844101
"Bra018866",0.472716305063842,5.53360158876504,10.1045033082322,0.00147907450899926,0.00379381822297634
"Bra013844",-0.779549293589946,3.42815065399032,10.1014351508091,0.00148153902333237,0.00379973416783377
"Bra008106",-0.581408642588721,4.40280961493322,10.0944594438466,0.00148715778511274,0.00381368628418682
"Bra035866",-0.512111504743317,4.30491829369696,10.0942876976422,0.00148729639434481,0.00381368628418682
"Bra033378",-1.22236860996188,1.34873598876435,10.0928760237595,0.00148843619354966,0.00381620177893883
"Bra023024",-0.506841785338591,5.48314700930336,10.0921199240965,0.00148904703948543,0.00381736069834589
"Bra005897",-0.664778627445253,3.43561114033059,10.0826039173804,0.00149675667235533,0.00383671606904735
"Bra016081",0.719639461111243,6.14055886792435,10.0805252993162,0.0014984460894292,0.00384063701752602
"Bra101001",-0.595087109479025,4.06041274903051,10.0732428620284,0.00150438021055818,0.00385543548523728
"Bra005499",-0.842886938627605,2.48687829765685,10.0696166576134,0.00150734390668316,0.00386261898424386
"Bra029882",-0.946850880686391,2.34588689772984,10.0673869311717,0.00150916919664937,0.0038668840588775
"Bra005544",-0.713989199067286,3.02174249800326,10.0666316016282,0.00150978802901503,0.00386805729552789
"Bra027867",-0.861826697684577,6.40147344070106,10.0649884617392,0.00151113512139134,0.00387109587588142
"Bra009468",0.792098721752291,3.05376185469136,10.0636091288198,0.00151226687711931,0.003873582236458
"Bra033045",-0.938106768952407,2.14954395180346,10.0627570631319,0.00151296643397172,0.00387496113321359
"Bra029239",0.593483061766967,6.47202436476542,10.0625310514365,0.00151315204745895,0.00387502358110051
"Bra038740",0.553484972513067,4.03384585183294,10.0565166777501,0.0015180998699455,0.00388728023378119
"Bra026395",1.5254795703902,0.976463010595449,10.0543394456235,0.00151989504202224,0.00389146238840551
"Bra031139",-0.532223924621175,5.38499240575299,10.0537817494533,0.00152035521960794,0.00389195060369258
"Bra034989",-0.577207459246045,5.18295602905484,10.053715861791,0.00152040959549262,0.00389195060369258
"Bra012100",0.552725889842611,7.58257779820606,10.0482517636893,0.00152492587725817,0.00390309569052426
"Bra017501",-0.696663304134829,3.46497533832036,10.0469943939767,0.00152596706194571,0.00390534473078514
"Bra023583",-0.65303438369491,3.02648179649544,10.0442972177683,0.00152820293028027,0.00391065047129005
"Bra024282",-0.561904862966532,5.46700262730555,10.038568742401,0.00153296265662762,0.00392241291274227
